 0%|          | 0/50 [00:00<?, ?it/s]
Epoch 27, avg running_loss: 0.056114327162504196
Epoch 27, avg running_loss: 0.06351839751005173
Epoch 27, avg running_loss: 0.05549023300409317
Epoch 27, avg running_loss: 0.06644533574581146
Epoch 27, avg running_loss: 0.06236837059259415
Epoch 27, avg running_loss: 0.05757969617843628
Epoch 27, avg running_loss: 0.06524066627025604
Epoch 27, avg running_loss: 0.06632940471172333
Epoch 27, avg running_loss: 0.06126058101654053
Validation for Epoch 27 starting:
Training loss for 27:13.082530975341797
Validation loss for 27:0.5022244453430176
 54%|█████▍    | 27/50 [37:16<31:41, 82.67s/it]
Training for Epoch 28 starting:
Epoch 28, avg running_loss: 0.056601472198963165
Epoch 28, avg running_loss: 0.05922243744134903
Epoch 28, avg running_loss: 0.05166403576731682
Epoch 28, avg running_loss: 0.050024278461933136
Epoch 28, avg running_loss: 0.054582785815000534
Epoch 28, avg running_loss: 0.05021657422184944
Epoch 28, avg running_loss: 0.055543214082717896
Epoch 28, avg running_loss: 0.05179433152079582
Epoch 28, avg running_loss: 0.057563912123441696
Epoch 28, avg running_loss: 0.05549633502960205
Epoch 28, avg running_loss: 0.055259913206100464
Epoch 28, avg running_loss: 0.05379049852490425
Epoch 28, avg running_loss: 0.05292028188705444
Epoch 28, avg running_loss: 0.058254607021808624
Epoch 28, avg running_loss: 0.05963604524731636
Epoch 28, avg running_loss: 0.05452900752425194
Epoch 28, avg running_loss: 0.05436607822775841
Epoch 28, avg running_loss: 0.05548826605081558
Validation for Epoch 28 starting:
Training loss for 28:9.869539260864258
Validation loss for 28:0.5013638734817505
 56%|█████▌    | 28/50 [38:38<30:18, 82.67s/it]
Training for Epoch 29 starting:
Epoch 29, avg running_loss: 0.046918973326683044
Epoch 29, avg running_loss: 0.050097137689590454
Epoch 29, avg running_loss: 0.05142176151275635
Epoch 29, avg running_loss: 0.05395057797431946
Epoch 29, avg running_loss: 0.05714981630444527
Epoch 29, avg running_loss: 0.04812292754650116
Epoch 29, avg running_loss: 0.048289988189935684
Epoch 29, avg running_loss: 0.049756135791540146
Epoch 29, avg running_loss: 0.05413896590471268
Epoch 29, avg running_loss: 0.055684950202703476
Epoch 29, avg running_loss: 0.05492987856268883
Epoch 29, avg running_loss: 0.05475730448961258
Epoch 29, avg running_loss: 0.05035435035824776
Epoch 29, avg running_loss: 0.05413565784692764
Epoch 29, avg running_loss: 0.04825715720653534
Epoch 29, avg running_loss: 0.05018569156527519
Epoch 29, avg running_loss: 0.05708649381995201
Epoch 29, avg running_loss: 0.051136232912540436
Validation for Epoch 29 starting:
Training loss for 29:9.363741874694824
Validation loss for 29:0.5833913683891296
 58%|█████▊    | 29/50 [40:01<28:56, 82.68s/it]
Training for Epoch 30 starting:
Epoch 30, avg running_loss: 0.04992184042930603
Epoch 30, avg running_loss: 0.049374498426914215
Epoch 30, avg running_loss: 0.05413386970758438
Epoch 30, avg running_loss: 0.053920961916446686
Epoch 30, avg running_loss: 0.05227017402648926
Epoch 30, avg running_loss: 0.05403287336230278
Epoch 30, avg running_loss: 0.04759493097662926
Epoch 30, avg running_loss: 0.04784203693270683
Epoch 30, avg running_loss: 0.050802793353796005
Epoch 30, avg running_loss: 0.04960272088646889
Epoch 30, avg running_loss: 0.05718281492590904
Epoch 30, avg running_loss: 0.050452232360839844
Epoch 30, avg running_loss: 0.04933302477002144
Epoch 30, avg running_loss: 0.05519532784819603
Epoch 30, avg running_loss: 0.05026552826166153
Epoch 30, avg running_loss: 0.04571282118558884
Epoch 30, avg running_loss: 0.04980079084634781
Epoch 30, avg running_loss: 0.049390919506549835
Validation for Epoch 30 starting:
Training loss for 30:9.168299674987793
Validation loss for 30:0.5679214000701904
 60%|██████    | 30/50 [41:24<27:33, 82.67s/it]
Training for Epoch 31 starting:
Epoch 31, avg running_loss: 0.05485612154006958
Epoch 31, avg running_loss: 0.045333798974752426
Epoch 31, avg running_loss: 0.0466553196310997
Epoch 31, avg running_loss: 0.04379183426499367
Epoch 31, avg running_loss: 0.048783887177705765
Epoch 31, avg running_loss: 0.045649316161870956
Epoch 31, avg running_loss: 0.04741957411170006
Epoch 31, avg running_loss: 0.051433779299259186
Epoch 31, avg running_loss: 0.05205587297677994
Epoch 31, avg running_loss: 0.050081223249435425
Epoch 31, avg running_loss: 0.053052693605422974
Epoch 31, avg running_loss: 0.04776918515563011
Epoch 31, avg running_loss: 0.0475776232779026
Epoch 31, avg running_loss: 0.04550894722342491
Epoch 31, avg running_loss: 0.04505392909049988
Epoch 31, avg running_loss: 0.04850303754210472
Epoch 31, avg running_loss: 0.050172097980976105
Epoch 31, avg running_loss: 0.051350172609090805
Validation for Epoch 31 starting:
Training loss for 31:8.750482559204102
Validation loss for 31:0.5651766061782837
 62%|██████▏   | 31/50 [42:46<26:10, 82.67s/it]
Training for Epoch 32 starting:
Epoch 32, avg running_loss: 0.047012265771627426
Epoch 32, avg running_loss: 0.04923751577734947
Epoch 32, avg running_loss: 0.044955551624298096
Epoch 32, avg running_loss: 0.04322558268904686
Epoch 32, avg running_loss: 0.045388370752334595
Epoch 32, avg running_loss: 0.04681122675538063
Epoch 32, avg running_loss: 0.049796491861343384
Epoch 32, avg running_loss: 0.04549948126077652
Epoch 32, avg running_loss: 0.048429470509290695
Epoch 32, avg running_loss: 0.047097548842430115
Epoch 32, avg running_loss: 0.0458916500210762
Epoch 32, avg running_loss: 0.045903127640485764
Epoch 32, avg running_loss: 0.051764536648988724
Epoch 32, avg running_loss: 0.04785139486193657
Epoch 32, avg running_loss: 0.04605947062373161
Epoch 32, avg running_loss: 0.04380633682012558
Epoch 32, avg running_loss: 0.04561012610793114
Epoch 32, avg running_loss: 0.043961141258478165
Validation for Epoch 32 starting:
Training loss for 32:8.383012771606445
Validation loss for 32:0.5988017916679382
 64%|██████▍   | 32/50 [44:09<24:47, 82.66s/it]
Training for Epoch 33 starting:
Epoch 33, avg running_loss: 0.050979532301425934
Epoch 33, avg running_loss: 0.04197036102414131
Epoch 33, avg running_loss: 0.04373160004615784
Epoch 33, avg running_loss: 0.04484979808330536
Epoch 33, avg running_loss: 0.045700885355472565
Epoch 33, avg running_loss: 0.04692792519927025
Epoch 33, avg running_loss: 0.044048942625522614
Epoch 33, avg running_loss: 0.04742007330060005
Epoch 33, avg running_loss: 0.04230044409632683
Epoch 33, avg running_loss: 0.04626806080341339
Epoch 33, avg running_loss: 0.04517778381705284
Epoch 33, avg running_loss: 0.04357059672474861
Epoch 33, avg running_loss: 0.045394495129585266
Epoch 33, avg running_loss: 0.04283077269792557
Epoch 33, avg running_loss: 0.044246550649404526
Epoch 33, avg running_loss: 0.042909421026706696
Epoch 33, avg running_loss: 0.045158158987760544
Epoch 33, avg running_loss: 0.04816355183720589
Validation for Epoch 33 starting:
Training loss for 33:8.116490364074707
Validation loss for 33:0.5548712015151978
 66%|██████▌   | 33/50 [45:32<23:25, 82.68s/it]
Training for Epoch 34 starting:
Epoch 34, avg running_loss: 0.04022412374615669
Epoch 34, avg running_loss: 0.04591605067253113
Epoch 34, avg running_loss: 0.039539821445941925
Epoch 34, avg running_loss: 0.048634715378284454
Epoch 34, avg running_loss: 0.045304879546165466
Epoch 34, avg running_loss: 0.04271548241376877
Epoch 34, avg running_loss: 0.04792451113462448
Epoch 34, avg running_loss: 0.05041461065411568
Epoch 34, avg running_loss: 0.05532199889421463
Epoch 34, avg running_loss: 0.06379450857639313
Epoch 34, avg running_loss: 0.06318359822034836
Epoch 34, avg running_loss: 0.09022973477840424
Epoch 34, avg running_loss: 0.2110135406255722
Epoch 34, avg running_loss: 0.1413251757621765
Epoch 34, avg running_loss: 0.13275493681430817
Epoch 34, avg running_loss: 0.11408906430006027
Epoch 34, avg running_loss: 0.08629459142684937
Epoch 34, avg running_loss: 0.09270697832107544
Validation for Epoch 34 starting:
Training loss for 34:14.113883018493652
Validation loss for 34:0.393122136592865
 68%|██████▊   | 34/50 [46:54<22:02, 82.65s/it]
Training for Epoch 35 starting:
Epoch 35, avg running_loss: 0.08051169663667679
Epoch 35, avg running_loss: 0.06899523735046387
Epoch 35, avg running_loss: 0.06502776592969894
Epoch 35, avg running_loss: 0.06205214932560921
Epoch 35, avg running_loss: 0.06282121688127518
Epoch 35, avg running_loss: 0.0694546177983284
Epoch 35, avg running_loss: 0.06080494076013565
Epoch 35, avg running_loss: 0.056221526116132736
Epoch 35, avg running_loss: 0.05717016011476517
Epoch 35, avg running_loss: 0.05779291316866875
Epoch 35, avg running_loss: 0.058049291372299194
Epoch 35, avg running_loss: 0.05117737874388695
Epoch 35, avg running_loss: 0.049117591232061386
Epoch 35, avg running_loss: 0.049235522747039795
Epoch 35, avg running_loss: 0.053737081587314606
Epoch 35, avg running_loss: 0.0579071044921875
Epoch 35, avg running_loss: 0.05625968053936958
Epoch 35, avg running_loss: 0.06068450212478638
Validation for Epoch 35 starting:
Training loss for 35:10.77020263671875
Validation loss for 35:0.5232566595077515
 70%|███████   | 35/50 [48:17<20:39, 82.64s/it]
Training for Epoch 36 starting:
Epoch 36, avg running_loss: 0.0483170822262764
Epoch 36, avg running_loss: 0.04627417400479317
Epoch 36, avg running_loss: 0.04949865862727165
Epoch 36, avg running_loss: 0.04399348422884941
Epoch 36, avg running_loss: 0.044251035898923874
Epoch 36, avg running_loss: 0.049392230808734894
Epoch 36, avg running_loss: 0.04866750165820122
Epoch 36, avg running_loss: 0.04207963868975639
Epoch 36, avg running_loss: 0.046876098960638046
Epoch 36, avg running_loss: 0.04393264651298523
Epoch 36, avg running_loss: 0.04417162016034126
Epoch 36, avg running_loss: 0.044041093438863754
Epoch 36, avg running_loss: 0.043910540640354156
Epoch 36, avg running_loss: 0.044207602739334106
Epoch 36, avg running_loss: 0.039730291813611984
Epoch 36, avg running_loss: 0.04427909478545189
Epoch 36, avg running_loss: 0.04789980128407478
Epoch 36, avg running_loss: 0.04682270810008049
Validation for Epoch 36 starting:
Training loss for 36:8.183449745178223
Validation loss for 36:0.6489882469177246
 72%|███████▏  | 36/50 [49:40<19:20, 82.88s/it]
Training for Epoch 37 starting:
Epoch 37, avg running_loss: 0.039689622819423676
Epoch 37, avg running_loss: 0.04425462707877159
Epoch 37, avg running_loss: 0.041885364800691605
Epoch 37, avg running_loss: 0.04256029054522514
Epoch 37, avg running_loss: 0.04113695025444031
Epoch 37, avg running_loss: 0.039401452988386154
Epoch 37, avg running_loss: 0.044659294188022614
Epoch 37, avg running_loss: 0.039947859942913055
Epoch 37, avg running_loss: 0.04429636523127556
Epoch 37, avg running_loss: 0.03886115178465843
Epoch 37, avg running_loss: 0.047398846596479416
Epoch 37, avg running_loss: 0.03998706489801407
Epoch 37, avg running_loss: 0.04231489822268486
Epoch 37, avg running_loss: 0.04496464505791664
Epoch 37, avg running_loss: 0.04612421616911888
Epoch 37, avg running_loss: 0.040681060403585434
Epoch 37, avg running_loss: 0.04440617933869362
Epoch 37, avg running_loss: 0.042791564017534256
Validation for Epoch 37 starting:
Training loss for 37:7.653614521026611
Validation loss for 37:0.6083947420120239
 74%|███████▍  | 37/50 [51:03<17:57, 82.88s/it]
Training for Epoch 38 starting:
Epoch 38, avg running_loss: 0.042003802955150604
Epoch 38, avg running_loss: 0.0427849143743515
Epoch 38, avg running_loss: 0.03959556296467781
Epoch 38, avg running_loss: 0.03981322795152664
Epoch 38, avg running_loss: 0.03860882669687271
Epoch 38, avg running_loss: 0.03555021435022354
Epoch 38, avg running_loss: 0.04148339852690697
Epoch 38, avg running_loss: 0.03604230284690857
Epoch 38, avg running_loss: 0.037201520055532455
Epoch 38, avg running_loss: 0.03977927565574646
Epoch 38, avg running_loss: 0.04471161589026451
Epoch 38, avg running_loss: 0.04262147098779678
Epoch 38, avg running_loss: 0.04293980821967125
Epoch 38, avg running_loss: 0.03480309620499611
Epoch 38, avg running_loss: 0.03733612969517708
Epoch 38, avg running_loss: 0.04767104983329773
Epoch 38, avg running_loss: 0.04093191772699356
Epoch 38, avg running_loss: 0.03947440907359123
Validation for Epoch 38 starting:
Training loss for 38:7.233528137207031
Validation loss for 38:0.6460766196250916
 76%|███████▌  | 38/50 [52:26<16:34, 82.88s/it]
Training for Epoch 39 starting:
Epoch 39, avg running_loss: 0.042731549590826035
Epoch 39, avg running_loss: 0.04189097508788109
Epoch 39, avg running_loss: 0.03980380296707153
Epoch 39, avg running_loss: 0.038291413336992264
Epoch 39, avg running_loss: 0.040122125297784805
Epoch 39, avg running_loss: 0.03848090395331383
Epoch 39, avg running_loss: 0.04096834361553192
Epoch 39, avg running_loss: 0.04153638705611229
Epoch 39, avg running_loss: 0.039953093975782394
Epoch 39, avg running_loss: 0.040021639317274094
Epoch 39, avg running_loss: 0.03581548109650612
Epoch 39, avg running_loss: 0.03935578092932701
Epoch 39, avg running_loss: 0.04274922236800194
Epoch 39, avg running_loss: 0.03947198763489723
Epoch 39, avg running_loss: 0.04142060875892639
Epoch 39, avg running_loss: 0.033500004559755325
Epoch 39, avg running_loss: 0.04147477075457573
Epoch 39, avg running_loss: 0.035420265048742294
Validation for Epoch 39 starting:
Training loss for 39:7.130084037780762
Validation loss for 39:0.6363269090652466
 78%|███████▊  | 39/50 [53:49<15:11, 82.89s/it]
Training for Epoch 40 starting:
Epoch 40, avg running_loss: 0.03933148458600044
Epoch 40, avg running_loss: 0.04215649887919426
Epoch 40, avg running_loss: 0.03753546625375748
Epoch 40, avg running_loss: 0.03936757519841194
Epoch 40, avg running_loss: 0.03935101255774498
Epoch 40, avg running_loss: 0.039749376475811005
Epoch 40, avg running_loss: 0.035524774342775345
Epoch 40, avg running_loss: 0.035669874399900436
Epoch 40, avg running_loss: 0.03673846647143364
Epoch 40, avg running_loss: 0.03647805377840996
Epoch 40, avg running_loss: 0.03912363573908806
Epoch 40, avg running_loss: 0.03729107603430748
Epoch 40, avg running_loss: 0.03587590903043747
Epoch 40, avg running_loss: 0.0355413518846035
Epoch 40, avg running_loss: 0.038695864379405975
Epoch 40, avg running_loss: 0.03974597528576851
Epoch 40, avg running_loss: 0.03837191313505173
Epoch 40, avg running_loss: 0.04013742506504059
Validation for Epoch 40 starting:
Training loss for 40:6.866858005523682
Validation loss for 40:0.6388717293739319
 80%|████████  | 40/50 [55:13<13:51, 83.19s/it]
Training for Epoch 41 starting:
Epoch 41, avg running_loss: 0.04438602551817894
Epoch 41, avg running_loss: 0.039872776716947556
Epoch 41, avg running_loss: 0.035869013518095016
Epoch 41, avg running_loss: 0.03660140931606293
Epoch 41, avg running_loss: 0.03482304885983467
Epoch 41, avg running_loss: 0.04234952852129936
Epoch 41, avg running_loss: 0.03256411477923393
Epoch 41, avg running_loss: 0.040561724454164505
Epoch 41, avg running_loss: 0.03988407552242279
Epoch 41, avg running_loss: 0.03828202560544014
Epoch 41, avg running_loss: 0.04324714466929436
Epoch 41, avg running_loss: 0.034547023475170135
Epoch 41, avg running_loss: 0.035315100103616714
Epoch 41, avg running_loss: 0.03597138449549675
Epoch 41, avg running_loss: 0.03933342546224594
Epoch 41, avg running_loss: 0.0350155271589756
Epoch 41, avg running_loss: 0.03671785816550255
Epoch 41, avg running_loss: 0.04113462194800377
Validation for Epoch 41 starting:
Training loss for 41:6.8647565841674805
Validation loss for 41:0.6828365325927734
 82%|████████▏ | 41/50 [56:36<12:30, 83.34s/it]
Training for Epoch 42 starting:
Epoch 42, avg running_loss: 0.03527013584971428
Epoch 42, avg running_loss: 0.03653939440846443
Epoch 42, avg running_loss: 0.036690209060907364
Epoch 42, avg running_loss: 0.03667100891470909
Epoch 42, avg running_loss: 0.04708659648895264
Epoch 42, avg running_loss: 0.03827574476599693
Epoch 42, avg running_loss: 0.05527428910136223
Epoch 42, avg running_loss: 0.054415132850408554
Epoch 42, avg running_loss: 0.04682357609272003
Epoch 42, avg running_loss: 0.05708317831158638
Epoch 42, avg running_loss: 0.05350009724497795
Epoch 42, avg running_loss: 0.06596051901578903
Epoch 42, avg running_loss: 0.05640512704849243
Epoch 42, avg running_loss: 0.04975033551454544
Epoch 42, avg running_loss: 0.05417698621749878
Epoch 42, avg running_loss: 0.05434945225715637
Epoch 42, avg running_loss: 0.046999793499708176
Epoch 42, avg running_loss: 0.04255730286240578
Validation for Epoch 42 starting:
Training loss for 42:8.678289413452148
Validation loss for 42:0.65948486328125
 84%|████████▍ | 42/50 [57:59<11:05, 83.21s/it]
Training for Epoch 43 starting:
Epoch 43, avg running_loss: 0.03973431512713432
Epoch 43, avg running_loss: 0.04529133811593056
Epoch 43, avg running_loss: 0.038165636360645294
Epoch 43, avg running_loss: 0.03935347497463226
Epoch 43, avg running_loss: 0.039689239114522934
Epoch 43, avg running_loss: 0.03778250142931938
Epoch 43, avg running_loss: 0.03686325624585152
Epoch 43, avg running_loss: 0.036299191415309906
Epoch 43, avg running_loss: 0.036293622106313705
Epoch 43, avg running_loss: 0.03783118352293968
Epoch 43, avg running_loss: 0.04248703271150589
Epoch 43, avg running_loss: 0.04119498282670975
Epoch 43, avg running_loss: 0.03857947513461113
Epoch 43, avg running_loss: 0.0388878770172596
Epoch 43, avg running_loss: 0.04073616862297058
Epoch 43, avg running_loss: 0.03992000222206116
Epoch 43, avg running_loss: 0.04266243800520897
Epoch 43, avg running_loss: 0.038122642785310745
Validation for Epoch 43 starting:
Training loss for 43:7.098943710327148
Validation loss for 43:0.6854662895202637
 86%|████████▌ | 43/50 [59:22<09:41, 83.13s/it]
Training for Epoch 44 starting:
Epoch 44, avg running_loss: 0.036406759172677994
Epoch 44, avg running_loss: 0.03587120398879051
Epoch 44, avg running_loss: 0.03550374507904053
Epoch 44, avg running_loss: 0.03220715746283531
Epoch 44, avg running_loss: 0.034210868179798126
Epoch 44, avg running_loss: 0.035395145416259766
Epoch 44, avg running_loss: 0.03524444252252579
Epoch 44, avg running_loss: 0.03888953477144241
Epoch 44, avg running_loss: 0.036490973085165024
Epoch 44, avg running_loss: 0.036148205399513245
Epoch 44, avg running_loss: 0.033823948353528976
Epoch 44, avg running_loss: 0.029559070244431496
Epoch 44, avg running_loss: 0.035303983837366104
Epoch 44, avg running_loss: 0.03997209668159485
Epoch 44, avg running_loss: 0.03883153945207596
Epoch 44, avg running_loss: 0.034815266728401184
Epoch 44, avg running_loss: 0.03705615550279617
Epoch 44, avg running_loss: 0.03773031756281853
Validation for Epoch 44 starting:
Training loss for 44:6.434601783752441
Validation loss for 44:0.6762109994888306
 88%|████████▊ | 44/50 [1:00:45<08:18, 83.06s/it]
Training for Epoch 45 starting:
Epoch 45, avg running_loss: 0.032406967133283615
Epoch 45, avg running_loss: 0.033850353211164474
Epoch 45, avg running_loss: 0.03358003869652748
Epoch 45, avg running_loss: 0.034200552850961685
Epoch 45, avg running_loss: 0.03302184119820595
Epoch 45, avg running_loss: 0.03385741636157036
Epoch 45, avg running_loss: 0.03180081024765968
Epoch 45, avg running_loss: 0.03580748289823532
Epoch 45, avg running_loss: 0.037838730961084366
Epoch 45, avg running_loss: 0.033846769481897354
Epoch 45, avg running_loss: 0.03393891081213951
Epoch 45, avg running_loss: 0.03190759941935539
Epoch 45, avg running_loss: 0.03405783325433731
Epoch 45, avg running_loss: 0.033595070242881775
Epoch 45, avg running_loss: 0.0368344746530056
Epoch 45, avg running_loss: 0.036816325038671494
Epoch 45, avg running_loss: 0.03529181703925133
Epoch 45, avg running_loss: 0.03171587362885475
Validation for Epoch 45 starting:
Training loss for 45:6.143689155578613
Validation loss for 45:0.6689895391464233
 90%|█████████ | 45/50 [1:02:08<06:55, 83.03s/it]
Training for Epoch 46 starting:
Epoch 46, avg running_loss: 0.030485445633530617
Epoch 46, avg running_loss: 0.03212675452232361
Epoch 46, avg running_loss: 0.03465328365564346
Epoch 46, avg running_loss: 0.03256523236632347
Epoch 46, avg running_loss: 0.030828451737761497
Epoch 46, avg running_loss: 0.03353270888328552
Epoch 46, avg running_loss: 0.03231704980134964
Epoch 46, avg running_loss: 0.03923043981194496
Epoch 46, avg running_loss: 0.036032821983098984
Epoch 46, avg running_loss: 0.03400847315788269
Epoch 46, avg running_loss: 0.03352541849017143
Epoch 46, avg running_loss: 0.03277566283941269
Epoch 46, avg running_loss: 0.03291567042469978
Epoch 46, avg running_loss: 0.033214543014764786
Epoch 46, avg running_loss: 0.036208756268024445
Epoch 46, avg running_loss: 0.033022310584783554
Epoch 46, avg running_loss: 0.03371760621666908
Epoch 46, avg running_loss: 0.034778326749801636
Validation for Epoch 46 starting:
Training loss for 46:6.059387683868408
Validation loss for 46:0.7239421606063843
 92%|█████████▏| 46/50 [1:03:31<05:31, 82.99s/it]
Training for Epoch 47 starting:
Epoch 47, avg running_loss: 0.032301973551511765
Epoch 47, avg running_loss: 0.03143012523651123
Epoch 47, avg running_loss: 0.03367951139807701
Epoch 47, avg running_loss: 0.03415423631668091
Epoch 47, avg running_loss: 0.03319160267710686
Epoch 47, avg running_loss: 0.032059721648693085
Epoch 47, avg running_loss: 0.032228317111730576
Epoch 47, avg running_loss: 0.03434469550848007
Epoch 47, avg running_loss: 0.03012072481215
Epoch 47, avg running_loss: 0.03267306089401245
Epoch 47, avg running_loss: 0.031841229647397995
Epoch 47, avg running_loss: 0.036357443779706955
Epoch 47, avg running_loss: 0.03325807675719261
Epoch 47, avg running_loss: 0.03851904347538948
Epoch 47, avg running_loss: 0.03336084634065628
Epoch 47, avg running_loss: 0.032331433147192
Epoch 47, avg running_loss: 0.031208759173750877
Epoch 47, avg running_loss: 0.03353830799460411
Validation for Epoch 47 starting:
Training loss for 47:5.9659929275512695
Validation loss for 47:0.6916147470474243
 94%|█████████▍| 47/50 [1:04:54<04:08, 82.98s/it]
Training for Epoch 48 starting:
Epoch 48, avg running_loss: 0.034605126827955246
Epoch 48, avg running_loss: 0.03194436430931091
Epoch 48, avg running_loss: 0.03108556941151619
Epoch 48, avg running_loss: 0.03334641084074974
Epoch 48, avg running_loss: 0.030886134132742882
Epoch 48, avg running_loss: 0.036982711404561996
Epoch 48, avg running_loss: 0.03180455043911934
Epoch 48, avg running_loss: 0.03503618761897087
Epoch 48, avg running_loss: 0.034996386617422104
Epoch 48, avg running_loss: 0.032164316624403
Epoch 48, avg running_loss: 0.03591020032763481
Epoch 48, avg running_loss: 0.035345740616321564
Epoch 48, avg running_loss: 0.033751364797353745
Epoch 48, avg running_loss: 0.03482218086719513
Epoch 48, avg running_loss: 0.030349526554346085
Epoch 48, avg running_loss: 0.03163854405283928
Epoch 48, avg running_loss: 0.03210439905524254
Epoch 48, avg running_loss: 0.03324472904205322
Validation for Epoch 48 starting:
Training loss for 48:6.000183582305908
Validation loss for 48:0.7258410453796387
 96%|█████████▌| 48/50 [1:06:18<02:46, 83.13s/it]
Training for Epoch 49 starting:
Epoch 49, avg running_loss: 0.03319355472922325
Epoch 49, avg running_loss: 0.03216883912682533
Epoch 49, avg running_loss: 0.029929889366030693
Epoch 49, avg running_loss: 0.03495379537343979
Epoch 49, avg running_loss: 0.03160785511136055
Epoch 49, avg running_loss: 0.030460495501756668
Epoch 49, avg running_loss: 0.03152813762426376
Epoch 49, avg running_loss: 0.03300928324460983
Epoch 49, avg running_loss: 0.03180357441306114
Epoch 49, avg running_loss: 0.03739618882536888
Epoch 49, avg running_loss: 0.03543785959482193
Epoch 49, avg running_loss: 0.040430016815662384
Epoch 49, avg running_loss: 0.0383877269923687
Epoch 49, avg running_loss: 0.034905046224594116
Epoch 49, avg running_loss: 0.034322965890169144
Epoch 49, avg running_loss: 0.03162940964102745
Epoch 49, avg running_loss: 0.032636161893606186
Epoch 49, avg running_loss: 0.03218810632824898
Validation for Epoch 49 starting:
Training loss for 49:6.059889316558838
Validation loss for 49:0.750885009765625
 98%|█████████▊| 49/50 [1:07:40<01:23, 83.07s/it]
Training for Epoch 50 starting:
Epoch 50, avg running_loss: 0.03303488716483116
Epoch 50, avg running_loss: 0.03147149831056595
Epoch 50, avg running_loss: 0.030226772651076317
Epoch 50, avg running_loss: 0.030154956504702568
Epoch 50, avg running_loss: 0.030708327889442444
Epoch 50, avg running_loss: 0.03196399658918381
Epoch 50, avg running_loss: 0.029411274939775467
Epoch 50, avg running_loss: 0.030292371287941933
Epoch 50, avg running_loss: 0.03370813652873039
Epoch 50, avg running_loss: 0.03305201604962349
Epoch 50, avg running_loss: 0.03220218047499657
Epoch 50, avg running_loss: 0.03424546495079994
Epoch 50, avg running_loss: 0.03366941958665848
Epoch 50, avg running_loss: 0.03227917104959488
Epoch 50, avg running_loss: 0.03724101185798645
Epoch 50, avg running_loss: 0.03503074496984482
Epoch 50, avg running_loss: 0.03556029498577118
Epoch 50, avg running_loss: 0.03280187398195267
Validation for Epoch 50 starting:
Training loss for 50:5.87054443359375
Validation loss for 50:0.6776931285858154
100%|██████████| 50/50 [1:09:03<00:00, 82.88s/it]

 0%|          | 0/50 [00:00<?, ?it/s]
Starting training with eta=3e-05 for 50 epochs, with batch size 5
Training for Epoch 1 starting:
Epoch 1, avg running_loss: 0.03243095427751541
Epoch 1, avg running_loss: 0.031417764723300934
Epoch 1, avg running_loss: 0.02941855601966381
Epoch 1, avg running_loss: 0.02757609821856022
Epoch 1, avg running_loss: 0.027290690690279007
Epoch 1, avg running_loss: 0.02709737978875637
Epoch 1, avg running_loss: 0.027704551815986633
Epoch 1, avg running_loss: 0.027230506762862206
Epoch 1, avg running_loss: 0.02925293520092964
Epoch 1, avg running_loss: 0.027716711163520813
Epoch 1, avg running_loss: 0.025124406442046165
Epoch 1, avg running_loss: 0.02707289718091488
Epoch 1, avg running_loss: 0.026511747390031815
Epoch 1, avg running_loss: 0.027967358008027077
Epoch 1, avg running_loss: 0.027257472276687622
Epoch 1, avg running_loss: 0.028539760038256645
Epoch 1, avg running_loss: 0.029875366017222404
Epoch 1, avg running_loss: 0.028020281344652176
Validation for Epoch 1 starting:
Training loss for 1:5.075054168701172
Validation loss for 1:0.8236310482025146
  2%|▏         | 1/50 [01:25<1:09:33, 85.17s/it]
Training for Epoch 2 starting:
Epoch 2, avg running_loss: 0.025210563093423843
Epoch 2, avg running_loss: 0.025997614488005638
Epoch 2, avg running_loss: 0.027818992733955383
Epoch 2, avg running_loss: 0.02559795044362545
Epoch 2, avg running_loss: 0.02767304889857769
Epoch 2, avg running_loss: 0.031514134258031845
Epoch 2, avg running_loss: 0.025411192327737808
Epoch 2, avg running_loss: 0.028324728831648827
Epoch 2, avg running_loss: 0.025630692020058632
Epoch 2, avg running_loss: 0.02374131791293621
Epoch 2, avg running_loss: 0.027965296059846878
Epoch 2, avg running_loss: 0.02439601719379425
Epoch 2, avg running_loss: 0.026685873046517372
Epoch 2, avg running_loss: 0.026682546362280846
Epoch 2, avg running_loss: 0.02705654874444008
Epoch 2, avg running_loss: 0.026759250089526176
Epoch 2, avg running_loss: 0.024807943031191826
Epoch 2, avg running_loss: 0.02644374966621399
Validation for Epoch 2 starting:
Training loss for 2:4.77717399597168
Validation loss for 2:0.8818577527999878
  4%|▍         | 2/50 [02:50<1:08:10, 85.21s/it]
Training for Epoch 3 starting:
Epoch 3, avg running_loss: 0.026276756078004837
Epoch 3, avg running_loss: 0.023956717923283577
Epoch 3, avg running_loss: 0.026823554188013077
Epoch 3, avg running_loss: 0.026548629626631737
Epoch 3, avg running_loss: 0.02529347874224186
Epoch 3, avg running_loss: 0.02365422621369362
Epoch 3, avg running_loss: 0.026932422071695328
Epoch 3, avg running_loss: 0.024105684831738472
Epoch 3, avg running_loss: 0.026743927970528603
Epoch 3, avg running_loss: 0.025671690702438354
Epoch 3, avg running_loss: 0.029004309326410294
Epoch 3, avg running_loss: 0.025325452908873558
Epoch 3, avg running_loss: 0.025570780038833618
Epoch 3, avg running_loss: 0.025379955768585205
Epoch 3, avg running_loss: 0.027160758152604103
Epoch 3, avg running_loss: 0.027385031804442406
Epoch 3, avg running_loss: 0.022904319688677788
