  0%|          | 0/50 [00:00<?, ?it/s]
Epoch 27, avg running_loss: 0.07396635413169861
Epoch 27, avg running_loss: 0.09204467386007309
Epoch 27, avg running_loss: 0.08064942806959152
Epoch 27, avg running_loss: 0.08066525310277939
Epoch 27, avg running_loss: 0.07569655776023865
Epoch 27, avg running_loss: 0.08037275820970535
Epoch 27, avg running_loss: 0.08570545166730881
Epoch 27, avg running_loss: 0.07025174051523209
Epoch 27, avg running_loss: 0.08278527110815048
Validation for Epoch 27 starting:
Training loss for 27:14.75981616973877
Validation loss for 27:0.6078565716743469
 54%|█████▍    | 27/50 [37:12<31:38, 82.54s/it]
Training for Epoch 28 starting:
Epoch 28, avg running_loss: 0.07600709050893784
Epoch 28, avg running_loss: 0.0782560333609581
Epoch 28, avg running_loss: 0.08963226526975632
Epoch 28, avg running_loss: 0.07554689049720764
Epoch 28, avg running_loss: 0.07456944137811661
Epoch 28, avg running_loss: 0.07854708284139633
Epoch 28, avg running_loss: 0.07444543391466141
Epoch 28, avg running_loss: 0.08869925886392593
Epoch 28, avg running_loss: 0.10407625883817673
Epoch 28, avg running_loss: 0.10931676626205444
Epoch 28, avg running_loss: 0.0836305245757103
Epoch 28, avg running_loss: 0.10103923082351685
Epoch 28, avg running_loss: 0.0884469673037529
Epoch 28, avg running_loss: 0.08241874724626541
Epoch 28, avg running_loss: 0.09169662743806839
Epoch 28, avg running_loss: 0.08484359830617905
Epoch 28, avg running_loss: 0.08308511227369308
Epoch 28, avg running_loss: 0.08722669631242752
Validation for Epoch 28 starting:
Training loss for 28:15.514841079711914
Validation loss for 28:0.6336764693260193
 56%|█████▌    | 28/50 [38:34<30:15, 82.52s/it]
Training for Epoch 29 starting:
Epoch 29, avg running_loss: 0.0848061665892601
Epoch 29, avg running_loss: 0.08361203968524933
Epoch 29, avg running_loss: 0.0907830074429512
Epoch 29, avg running_loss: 0.09384041279554367
Epoch 29, avg running_loss: 0.08045562356710434
Epoch 29, avg running_loss: 0.07845909893512726
Epoch 29, avg running_loss: 0.0760745033621788
Epoch 29, avg running_loss: 0.08867435157299042
Epoch 29, avg running_loss: 0.08624781668186188
Epoch 29, avg running_loss: 0.09453003853559494
Epoch 29, avg running_loss: 0.08941485732793808
Epoch 29, avg running_loss: 0.08558706194162369
Epoch 29, avg running_loss: 0.07857390493154526
Epoch 29, avg running_loss: 0.07990694791078568
Epoch 29, avg running_loss: 0.07886065542697906
Epoch 29, avg running_loss: 0.07005917280912399
Epoch 29, avg running_loss: 0.07555472105741501
Epoch 29, avg running_loss: 0.07381220906972885
Validation for Epoch 29 starting:
Training loss for 29:14.892523765563965
Validation loss for 29:0.6049677133560181
 58%|█████▊    | 29/50 [39:57<28:53, 82.54s/it]
Training for Epoch 30 starting:
Epoch 30, avg running_loss: 0.08653420209884644
Epoch 30, avg running_loss: 0.06478311866521835
Epoch 30, avg running_loss: 0.07511644065380096
Epoch 30, avg running_loss: 0.0657162070274353
Epoch 30, avg running_loss: 0.06767724454402924
Epoch 30, avg running_loss: 0.08121301978826523
Epoch 30, avg running_loss: 0.08318669348955154
Epoch 30, avg running_loss: 0.0682712122797966
Epoch 30, avg running_loss: 0.0786680281162262
Epoch 30, avg running_loss: 0.0765046700835228
Epoch 30, avg running_loss: 0.0755712017416954
Epoch 30, avg running_loss: 0.08266913145780563
Epoch 30, avg running_loss: 0.0783926472067833
Epoch 30, avg running_loss: 0.0726817324757576
Epoch 30, avg running_loss: 0.08130519837141037
Epoch 30, avg running_loss: 0.07595591247081757
Epoch 30, avg running_loss: 0.08140134066343307
Epoch 30, avg running_loss: 0.07706456631422043
Validation for Epoch 30 starting:
Training loss for 30:13.727127075195312
Validation loss for 30:0.6124684810638428
 60%|██████    | 30/50 [41:19<27:30, 82.52s/it]
Training for Epoch 31 starting:
Epoch 31, avg running_loss: 0.07323646545410156
Epoch 31, avg running_loss: 0.09079636633396149
Epoch 31, avg running_loss: 0.10506001859903336
Epoch 31, avg running_loss: 0.12454862892627716
Epoch 31, avg running_loss: 0.10752373188734055
Epoch 31, avg running_loss: 0.11141505092382431
Epoch 31, avg running_loss: 0.11056816577911377
Epoch 31, avg running_loss: 0.10309404134750366
Epoch 31, avg running_loss: 0.12270428240299225
Epoch 31, avg running_loss: 0.115964375436306
Epoch 31, avg running_loss: 0.12865450978279114
Epoch 31, avg running_loss: 0.10911927372217178
Epoch 31, avg running_loss: 0.11293315887451172
Epoch 31, avg running_loss: 0.09844894707202911
Epoch 31, avg running_loss: 0.10990486294031143
Epoch 31, avg running_loss: 0.09671802073717117
Epoch 31, avg running_loss: 0.0824732854962349
Epoch 31, avg running_loss: 0.08310693502426147
Validation for Epoch 31 starting:
Training loss for 31:18.862699508666992
Validation loss for 31:0.4956274628639221
 62%|██████▏   | 31/50 [42:42<26:07, 82.52s/it]
Training for Epoch 32 starting:
Epoch 32, avg running_loss: 0.07879732549190521
Epoch 32, avg running_loss: 0.08732634782791138
Epoch 32, avg running_loss: 0.07427128404378891
Epoch 32, avg running_loss: 0.07005862146615982
Epoch 32, avg running_loss: 0.0720757246017456
Epoch 32, avg running_loss: 0.07573017477989197
Epoch 32, avg running_loss: 0.0749957486987114
Epoch 32, avg running_loss: 0.07833760231733322
Epoch 32, avg running_loss: 0.08064687252044678
Epoch 32, avg running_loss: 0.08181747049093246
Epoch 32, avg running_loss: 0.06617798656225204
Epoch 32, avg running_loss: 0.07236174494028091
Epoch 32, avg running_loss: 0.07070474326610565
Epoch 32, avg running_loss: 0.07178080826997757
Epoch 32, avg running_loss: 0.06691911071538925
Epoch 32, avg running_loss: 0.06301774084568024
Epoch 32, avg running_loss: 0.07527346163988113
Epoch 32, avg running_loss: 0.0677875429391861
Validation for Epoch 32 starting:
Training loss for 32:13.280797958374023
Validation loss for 32:0.6292504072189331
 64%|██████▍   | 32/50 [44:04<24:45, 82.53s/it]
Training for Epoch 33 starting:
Epoch 33, avg running_loss: 0.06797318160533905
Epoch 33, avg running_loss: 0.0665430799126625
Epoch 33, avg running_loss: 0.07217905670404434
Epoch 33, avg running_loss: 0.06052437052130699
Epoch 33, avg running_loss: 0.06382466852664948
Epoch 33, avg running_loss: 0.0702303946018219
Epoch 33, avg running_loss: 0.06445155292749405
Epoch 33, avg running_loss: 0.07125972956418991
Epoch 33, avg running_loss: 0.06928853690624237
Epoch 33, avg running_loss: 0.07177739590406418
Epoch 33, avg running_loss: 0.06325135380029678
Epoch 33, avg running_loss: 0.06863849610090256
Epoch 33, avg running_loss: 0.08434012532234192
Epoch 33, avg running_loss: 0.0704435259103775
Epoch 33, avg running_loss: 0.07400327175855637
Epoch 33, avg running_loss: 0.07921953499317169
Epoch 33, avg running_loss: 0.0736759752035141
Epoch 33, avg running_loss: 0.06744161993265152
Validation for Epoch 33 starting:
Training loss for 33:12.590662956237793
Validation loss for 33:0.6767822504043579
 66%|██████▌   | 33/50 [45:27<23:23, 82.54s/it]
Training for Epoch 34 starting:
Epoch 34, avg running_loss: 0.06011015921831131
Epoch 34, avg running_loss: 0.07043837755918503
Epoch 34, avg running_loss: 0.0655941292643547
Epoch 34, avg running_loss: 0.07907667011022568
Epoch 34, avg running_loss: 0.06773462146520615
Epoch 34, avg running_loss: 0.06775304675102234
Epoch 34, avg running_loss: 0.0638030394911766
Epoch 34, avg running_loss: 0.0671151801943779
Epoch 34, avg running_loss: 0.06637625396251678
Epoch 34, avg running_loss: 0.06336992233991623
Epoch 34, avg running_loss: 0.06924712657928467
Epoch 34, avg running_loss: 0.061630040407180786
Epoch 34, avg running_loss: 0.05934811756014824
Epoch 34, avg running_loss: 0.06154380366206169
Epoch 34, avg running_loss: 0.07495754957199097
Epoch 34, avg running_loss: 0.07161526381969452
Epoch 34, avg running_loss: 0.06557125598192215
Epoch 34, avg running_loss: 0.0697951689362526
Validation for Epoch 34 starting:
Training loss for 34:12.050796508789062
Validation loss for 34:0.6400392055511475
 68%|██████▊   | 34/50 [46:49<22:00, 82.53s/it]
Training for Epoch 35 starting:
Epoch 35, avg running_loss: 0.06271350383758545
Epoch 35, avg running_loss: 0.06720535457134247
Epoch 35, avg running_loss: 0.0638069435954094
Epoch 35, avg running_loss: 0.0652850940823555
Epoch 35, avg running_loss: 0.07330372184515
Epoch 35, avg running_loss: 0.060914576053619385
Epoch 35, avg running_loss: 0.06752751767635345
Epoch 35, avg running_loss: 0.057730771601200104
Epoch 35, avg running_loss: 0.059686023741960526
Epoch 35, avg running_loss: 0.06845322996377945
Epoch 35, avg running_loss: 0.06504741311073303
Epoch 35, avg running_loss: 0.055261410772800446
Epoch 35, avg running_loss: 0.06920921802520752
Epoch 35, avg running_loss: 0.06317329406738281
Epoch 35, avg running_loss: 0.06746640056371689
Epoch 35, avg running_loss: 0.06520985811948776
Epoch 35, avg running_loss: 0.0589427724480629
Epoch 35, avg running_loss: 0.06737549602985382
Validation for Epoch 35 starting:
Training loss for 35:11.583126068115234
Validation loss for 35:0.6751517653465271
 70%|███████   | 35/50 [48:12<20:38, 82.55s/it]
Training for Epoch 36 starting:
Epoch 36, avg running_loss: 0.05583704635500908
Epoch 36, avg running_loss: 0.06553351134061813
Epoch 36, avg running_loss: 0.0575115792453289
Epoch 36, avg running_loss: 0.06854023784399033
Epoch 36, avg running_loss: 0.06479104608297348
Epoch 36, avg running_loss: 0.061565201729536057
Epoch 36, avg running_loss: 0.06364994496107101
Epoch 36, avg running_loss: 0.059743937104940414
Epoch 36, avg running_loss: 0.0707426592707634
Epoch 36, avg running_loss: 0.05915149673819542
Epoch 36, avg running_loss: 0.0680040493607521
Epoch 36, avg running_loss: 0.06252964586019516
Epoch 36, avg running_loss: 0.0724158063530922
Epoch 36, avg running_loss: 0.05878516659140587
Epoch 36, avg running_loss: 0.06405463069677353
Epoch 36, avg running_loss: 0.06610488146543503
Epoch 36, avg running_loss: 0.06895186752080917
Epoch 36, avg running_loss: 0.06239289790391922
Validation for Epoch 36 starting:
Training loss for 36:11.503058433532715
Validation loss for 36:0.5707108974456787
 72%|███████▏  | 36/50 [49:34<19:15, 82.56s/it]
Training for Epoch 37 starting:
Epoch 37, avg running_loss: 0.07393874228000641
Epoch 37, avg running_loss: 0.058495260775089264
Epoch 37, avg running_loss: 0.05672365427017212
Epoch 37, avg running_loss: 0.05898218974471092
Epoch 37, avg running_loss: 0.06490407884120941
Epoch 37, avg running_loss: 0.06522714346647263
Epoch 37, avg running_loss: 0.059085018932819366
Epoch 37, avg running_loss: 0.06585635989904404
Epoch 37, avg running_loss: 0.05317744240164757
Epoch 37, avg running_loss: 0.062210846692323685
Epoch 37, avg running_loss: 0.06240139529109001
Epoch 37, avg running_loss: 0.06920976936817169
Epoch 37, avg running_loss: 0.06002476438879967
Epoch 37, avg running_loss: 0.061631083488464355
Epoch 37, avg running_loss: 0.06308286637067795
Epoch 37, avg running_loss: 0.06750790774822235
Epoch 37, avg running_loss: 0.062096890062093735
Epoch 37, avg running_loss: 0.06031825765967369
Validation for Epoch 37 starting:
Training loss for 37:11.248738288879395
Validation loss for 37:0.7303792238235474
 74%|███████▍  | 37/50 [50:57<17:53, 82.55s/it]
Training for Epoch 38 starting:
Epoch 38, avg running_loss: 0.06362581253051758
Epoch 38, avg running_loss: 0.060369934886693954
Epoch 38, avg running_loss: 0.061763036996126175
Epoch 38, avg running_loss: 0.05605683848261833
Epoch 38, avg running_loss: 0.06293265521526337
Epoch 38, avg running_loss: 0.05787469819188118
Epoch 38, avg running_loss: 0.06570785492658615
Epoch 38, avg running_loss: 0.06913557648658752
Epoch 38, avg running_loss: 0.05902827903628349
Epoch 38, avg running_loss: 0.059515949338674545
Epoch 38, avg running_loss: 0.061245303601026535
Epoch 38, avg running_loss: 0.06416487693786621
Epoch 38, avg running_loss: 0.06678961962461472
Epoch 38, avg running_loss: 0.0654694065451622
Epoch 38, avg running_loss: 0.06898359954357147
Epoch 38, avg running_loss: 0.06293761730194092
Epoch 38, avg running_loss: 0.05587068945169449
Epoch 38, avg running_loss: 0.06972350925207138
Validation for Epoch 38 starting:
Training loss for 38:11.311951637268066
Validation loss for 38:0.6057267189025879
 76%|███████▌  | 38/50 [52:19<16:30, 82.54s/it]
Training for Epoch 39 starting:
Epoch 39, avg running_loss: 0.07158597558736801
Epoch 39, avg running_loss: 0.06926560401916504
Epoch 39, avg running_loss: 0.06680529564619064
Epoch 39, avg running_loss: 0.06533163040876389
Epoch 39, avg running_loss: 0.058042027056217194
Epoch 39, avg running_loss: 0.06604577600955963
Epoch 39, avg running_loss: 0.0693582147359848
Epoch 39, avg running_loss: 0.11426088958978653
Epoch 39, avg running_loss: 0.11096739023923874
Epoch 39, avg running_loss: 0.09728014469146729
Epoch 39, avg running_loss: 0.09042920917272568
Epoch 39, avg running_loss: 0.07507409900426865
Epoch 39, avg running_loss: 0.07003480941057205
Epoch 39, avg running_loss: 0.06732075661420822
Epoch 39, avg running_loss: 0.0688687264919281
Epoch 39, avg running_loss: 0.06412466615438461
Epoch 39, avg running_loss: 0.06305838376283646
Epoch 39, avg running_loss: 0.06738054007291794
Validation for Epoch 39 starting:
Training loss for 39:13.55234146118164
Validation loss for 39:0.6615536212921143
 78%|███████▊  | 39/50 [53:42<15:08, 82.55s/it]
Training for Epoch 40 starting:
Epoch 40, avg running_loss: 0.06326255947351456
Epoch 40, avg running_loss: 0.0683499351143837
Epoch 40, avg running_loss: 0.06626469641923904
Epoch 40, avg running_loss: 0.06507618725299835
Epoch 40, avg running_loss: 0.05852949246764183
Epoch 40, avg running_loss: 0.06082121282815933
Epoch 40, avg running_loss: 0.07245222479104996
Epoch 40, avg running_loss: 0.07921036332845688
Epoch 40, avg running_loss: 0.061549436300992966
Epoch 40, avg running_loss: 0.06450073421001434
Epoch 40, avg running_loss: 0.06599163264036179
Epoch 40, avg running_loss: 0.06586980074644089
Epoch 40, avg running_loss: 0.05567311868071556
Epoch 40, avg running_loss: 0.06058315560221672
Epoch 40, avg running_loss: 0.06110021471977234
Epoch 40, avg running_loss: 0.053322918713092804
Epoch 40, avg running_loss: 0.05864183232188225
Epoch 40, avg running_loss: 0.062338050454854965
Validation for Epoch 40 starting:
Training loss for 40:11.435378074645996
Validation loss for 40:0.6363381147384644
 80%|████████  | 40/50 [55:05<13:45, 82.55s/it]
Training for Epoch 41 starting:
Epoch 41, avg running_loss: 0.05606120824813843
Epoch 41, avg running_loss: 0.0534445159137249
Epoch 41, avg running_loss: 0.04923573136329651
Epoch 41, avg running_loss: 0.060334641486406326
Epoch 41, avg running_loss: 0.05697166919708252
Epoch 41, avg running_loss: 0.058175571262836456
Epoch 41, avg running_loss: 0.05789579823613167
Epoch 41, avg running_loss: 0.05380050465464592
Epoch 41, avg running_loss: 0.05754215642809868
Epoch 41, avg running_loss: 0.06068359687924385
Epoch 41, avg running_loss: 0.05145531892776489
Epoch 41, avg running_loss: 0.0575927272439003
Epoch 41, avg running_loss: 0.06157175824046135
Epoch 41, avg running_loss: 0.05933808907866478
Epoch 41, avg running_loss: 0.05392276868224144
Epoch 41, avg running_loss: 0.05903225019574165
Epoch 41, avg running_loss: 0.0615171380341053
Epoch 41, avg running_loss: 0.05677468329668045
Validation for Epoch 41 starting:
Training loss for 41:10.253500938415527
Validation loss for 41:0.7531924247741699
 82%|████████▏ | 41/50 [56:27<12:22, 82.55s/it]
Training for Epoch 42 starting:
Epoch 42, avg running_loss: 0.0583658330142498
Epoch 42, avg running_loss: 0.05909235030412674
Epoch 42, avg running_loss: 0.0524839349091053
Epoch 42, avg running_loss: 0.053926289081573486
Epoch 42, avg running_loss: 0.05680685117840767
Epoch 42, avg running_loss: 0.055534906685352325
Epoch 42, avg running_loss: 0.0511498749256134
Epoch 42, avg running_loss: 0.055116213858127594
Epoch 42, avg running_loss: 0.05722033977508545
Epoch 42, avg running_loss: 0.0489465668797493
Epoch 42, avg running_loss: 0.05398831516504288
Epoch 42, avg running_loss: 0.05100396275520325
Epoch 42, avg running_loss: 0.05873560532927513
Epoch 42, avg running_loss: 0.058055758476257324
Epoch 42, avg running_loss: 0.05537959933280945
Epoch 42, avg running_loss: 0.057849179953336716
Epoch 42, avg running_loss: 0.05411083623766899
Epoch 42, avg running_loss: 0.06254060566425323
Validation for Epoch 42 starting:
Training loss for 42:10.003068923950195
Validation loss for 42:0.7099860906600952
 84%|████████▍ | 42/50 [57:50<11:00, 82.54s/it]
Training for Epoch 43 starting:
Epoch 43, avg running_loss: 0.05613404139876366
Epoch 43, avg running_loss: 0.05245395377278328
Epoch 43, avg running_loss: 0.05404586344957352
Epoch 43, avg running_loss: 0.05779293179512024
Epoch 43, avg running_loss: 0.05416093021631241
Epoch 43, avg running_loss: 0.05112546309828758
Epoch 43, avg running_loss: 0.05370241031050682
Epoch 43, avg running_loss: 0.049159936606884
Epoch 43, avg running_loss: 0.056338053196668625
Epoch 43, avg running_loss: 0.05453188344836235
Epoch 43, avg running_loss: 0.054164595901966095
Epoch 43, avg running_loss: 0.05726984888315201
Epoch 43, avg running_loss: 0.0570235513150692
Epoch 43, avg running_loss: 0.05039653182029724
Epoch 43, avg running_loss: 0.053044527769088745
Epoch 43, avg running_loss: 0.05625305697321892
Epoch 43, avg running_loss: 0.05588632449507713
Epoch 43, avg running_loss: 0.06035256013274193
Validation for Epoch 43 starting:
Training loss for 43:9.838364601135254
Validation loss for 43:0.6649816036224365
 86%|████████▌ | 43/50 [59:12<09:37, 82.55s/it]
Training for Epoch 44 starting:
Epoch 44, avg running_loss: 0.05542438104748726
Epoch 44, avg running_loss: 0.04773566126823425
Epoch 44, avg running_loss: 0.05716757848858833
Epoch 44, avg running_loss: 0.05115063115954399
Epoch 44, avg running_loss: 0.05426853895187378
Epoch 44, avg running_loss: 0.05226169899106026
Epoch 44, avg running_loss: 0.047689296305179596
Epoch 44, avg running_loss: 0.051840461790561676
Epoch 44, avg running_loss: 0.049998972564935684
Epoch 44, avg running_loss: 0.057474423199892044
Epoch 44, avg running_loss: 0.054004818201065063
Epoch 44, avg running_loss: 0.05535632371902466
Epoch 44, avg running_loss: 0.051426567137241364
Epoch 44, avg running_loss: 0.055304061621427536
Epoch 44, avg running_loss: 0.056116070598363876
Epoch 44, avg running_loss: 0.06183265522122383
Epoch 44, avg running_loss: 0.05667385086417198
Epoch 44, avg running_loss: 0.05789714679121971
Validation for Epoch 44 starting:
Training loss for 44:9.736227035522461
Validation loss for 44:0.7808682918548584
 88%|████████▊ | 44/50 [1:00:35<08:15, 82.56s/it]
Training for Epoch 45 starting:
Epoch 45, avg running_loss: 0.05375451594591141
Epoch 45, avg running_loss: 0.05058639124035835
Epoch 45, avg running_loss: 0.04930734261870384
Epoch 45, avg running_loss: 0.049355462193489075
Epoch 45, avg running_loss: 0.05187134072184563
Epoch 45, avg running_loss: 0.053353648632764816
Epoch 45, avg running_loss: 0.05204256996512413
Epoch 45, avg running_loss: 0.050001055002212524
Epoch 45, avg running_loss: 0.05297362431883812
Epoch 45, avg running_loss: 0.050442423671483994
Epoch 45, avg running_loss: 0.05210790038108826
Epoch 45, avg running_loss: 0.051644351333379745
Epoch 45, avg running_loss: 0.059713609516620636
Epoch 45, avg running_loss: 0.05673385411500931
Epoch 45, avg running_loss: 0.05346599966287613
Epoch 45, avg running_loss: 0.05247408151626587
Epoch 45, avg running_loss: 0.05625152587890625
Epoch 45, avg running_loss: 0.054881300777196884
Validation for Epoch 45 starting:
Training loss for 45:9.50960922241211
Validation loss for 45:0.7211297154426575
 90%|█████████ | 45/50 [1:01:57<06:52, 82.58s/it]
Training for Epoch 46 starting:
Epoch 46, avg running_loss: 0.053600993007421494
Epoch 46, avg running_loss: 0.05138055607676506
Epoch 46, avg running_loss: 0.0510854497551918
Epoch 46, avg running_loss: 0.05334242805838585
Epoch 46, avg running_loss: 0.049226175993680954
Epoch 46, avg running_loss: 0.06983526796102524
Epoch 46, avg running_loss: 0.1128377914428711
Epoch 46, avg running_loss: 0.13358469307422638
Epoch 46, avg running_loss: 0.16886213421821594
Epoch 46, avg running_loss: 0.1769670695066452
Epoch 46, avg running_loss: 0.1685754656791687
Epoch 46, avg running_loss: 0.1407936066389084
Epoch 46, avg running_loss: 0.10965249687433243
Epoch 46, avg running_loss: 0.11409313976764679
Epoch 46, avg running_loss: 0.08526277542114258
Epoch 46, avg running_loss: 0.0795242041349411
Epoch 46, avg running_loss: 0.07657943665981293
Epoch 46, avg running_loss: 0.09080766886472702
Validation for Epoch 46 starting:
Training loss for 46:17.860109329223633
Validation loss for 46:0.7211921811103821
 92%|█████████▏| 46/50 [1:03:20<05:30, 82.58s/it]
Training for Epoch 47 starting:
Epoch 47, avg running_loss: 0.07370834797620773
Epoch 47, avg running_loss: 0.06662479043006897
Epoch 47, avg running_loss: 0.06374659389257431
Epoch 47, avg running_loss: 0.08522094786167145
Epoch 47, avg running_loss: 0.07471226155757904
Epoch 47, avg running_loss: 0.07896869629621506
Epoch 47, avg running_loss: 0.0811108648777008
Epoch 47, avg running_loss: 0.06627751886844635
Epoch 47, avg running_loss: 0.07023143768310547
Epoch 47, avg running_loss: 0.06902504712343216
Epoch 47, avg running_loss: 0.06389889866113663
Epoch 47, avg running_loss: 0.0590975359082222
Epoch 47, avg running_loss: 0.06272511929273605
Epoch 47, avg running_loss: 0.0606391616165638
Epoch 47, avg running_loss: 0.05636472627520561
Epoch 47, avg running_loss: 0.06802409142255783
Epoch 47, avg running_loss: 0.06160604953765869
Epoch 47, avg running_loss: 0.05889173969626427
Validation for Epoch 47 starting:
Training loss for 47:12.208739280700684
Validation loss for 47:0.7867213487625122
 94%|█████████▍| 47/50 [1:04:43<04:07, 82.57s/it]
Training for Epoch 48 starting:
Epoch 48, avg running_loss: 0.04805411025881767
Epoch 48, avg running_loss: 0.05245691165328026
Epoch 48, avg running_loss: 0.05210652947425842
Epoch 48, avg running_loss: 0.05551265552639961
Epoch 48, avg running_loss: 0.0498560294508934
Epoch 48, avg running_loss: 0.05586174130439758
Epoch 48, avg running_loss: 0.05149877071380615
Epoch 48, avg running_loss: 0.05274587869644165
Epoch 48, avg running_loss: 0.049879658967256546
Epoch 48, avg running_loss: 0.05459395796060562
Epoch 48, avg running_loss: 0.05279560759663582
Epoch 48, avg running_loss: 0.053188957273960114
Epoch 48, avg running_loss: 0.0552263967692852
Epoch 48, avg running_loss: 0.0473773367702961
Epoch 48, avg running_loss: 0.06508719176054001
Epoch 48, avg running_loss: 0.05813620239496231
Epoch 48, avg running_loss: 0.054290175437927246
Epoch 48, avg running_loss: 0.04772324487566948
Validation for Epoch 48 starting:
Training loss for 48:9.56391429901123
Validation loss for 48:0.7310969829559326
 96%|█████████▌| 48/50 [1:06:05<02:45, 82.56s/it]
Training for Epoch 49 starting:
Epoch 49, avg running_loss: 0.04391516372561455
Epoch 49, avg running_loss: 0.05359504744410515
Epoch 49, avg running_loss: 0.051875513046979904
Epoch 49, avg running_loss: 0.053285956382751465
Epoch 49, avg running_loss: 0.04840811342000961
Epoch 49, avg running_loss: 0.04686723276972771
Epoch 49, avg running_loss: 0.05080825835466385
Epoch 49, avg running_loss: 0.05570179969072342
Epoch 49, avg running_loss: 0.050995077937841415
Epoch 49, avg running_loss: 0.0516054704785347
Epoch 49, avg running_loss: 0.05252210423350334
Epoch 49, avg running_loss: 0.05151746794581413
Epoch 49, avg running_loss: 0.050857722759246826
Epoch 49, avg running_loss: 0.045186739414930344
Epoch 49, avg running_loss: 0.04806683585047722
Epoch 49, avg running_loss: 0.04972437024116516
Epoch 49, avg running_loss: 0.0536968968808651
Epoch 49, avg running_loss: 0.04548950865864754
Validation for Epoch 49 starting:
Training loss for 49:9.0411958694458
Validation loss for 49:0.7988227009773254
 98%|█████████▊| 49/50 [1:07:28<01:22, 82.57s/it]
Training for Epoch 50 starting:
Epoch 50, avg running_loss: 0.05407452583312988
Epoch 50, avg running_loss: 0.04950137063860893
Epoch 50, avg running_loss: 0.04559629037976265
Epoch 50, avg running_loss: 0.04600953683257103
Epoch 50, avg running_loss: 0.046321529895067215
Epoch 50, avg running_loss: 0.05010494217276573
Epoch 50, avg running_loss: 0.05059117078781128
Epoch 50, avg running_loss: 0.05122453719377518
Epoch 50, avg running_loss: 0.049606289714574814
Epoch 50, avg running_loss: 0.04645209014415741
Epoch 50, avg running_loss: 0.04932279512286186
Epoch 50, avg running_loss: 0.04690249264240265
Epoch 50, avg running_loss: 0.04606928676366806
Epoch 50, avg running_loss: 0.04574347659945488
Epoch 50, avg running_loss: 0.048179756850004196
Epoch 50, avg running_loss: 0.04249131307005882
Epoch 50, avg running_loss: 0.05205909535288811
Epoch 50, avg running_loss: 0.04507161304354668
Validation for Epoch 50 starting:
Training loss for 50:8.653220176696777
Validation loss for 50:0.753934383392334
100%|██████████| 50/50 [1:08:50<00:00, 82.62s/it]

0%|          | 0/50 [00:00<?, ?it/s]
Starting training with eta=3e-05 for 50 epochs, with batch size 5
Training for Epoch 1 starting:
Epoch 1, avg running_loss: 0.043293971568346024
Epoch 1, avg running_loss: 0.04370103403925896
Epoch 1, avg running_loss: 0.04560564085841179
Epoch 1, avg running_loss: 0.048375003039836884
Epoch 1, avg running_loss: 0.0445699580013752
Epoch 1, avg running_loss: 0.042889948934316635
Epoch 1, avg running_loss: 0.04328114911913872
Epoch 1, avg running_loss: 0.042233943939208984
Epoch 1, avg running_loss: 0.05016444995999336
Epoch 1, avg running_loss: 0.04653165116906166
Epoch 1, avg running_loss: 0.04553523659706116
Epoch 1, avg running_loss: 0.04574848711490631
Epoch 1, avg running_loss: 0.046450503170490265
Epoch 1, avg running_loss: 0.04070829227566719
Epoch 1, avg running_loss: 0.03776983544230461
Epoch 1, avg running_loss: 0.0401170440018177
Epoch 1, avg running_loss: 0.04379380866885185
Epoch 1, avg running_loss: 0.03961043059825897
Validation for Epoch 1 starting:
Training loss for 1:7.903806686401367
Validation loss for 1:0.8696035146713257
  2%|▏         | 1/50 [01:22<1:07:25, 82.57s/it]
Training for Epoch 2 starting:
Epoch 2, avg running_loss: 0.04049259051680565
Epoch 2, avg running_loss: 0.04114062711596489
Epoch 2, avg running_loss: 0.04443446919322014
Epoch 2, avg running_loss: 0.043491870164871216
Epoch 2, avg running_loss: 0.039736419916152954
Epoch 2, avg running_loss: 0.04052818566560745
Epoch 2, avg running_loss: 0.04378044232726097
Epoch 2, avg running_loss: 0.04337247461080551
Epoch 2, avg running_loss: 0.039518553763628006
Epoch 2, avg running_loss: 0.0454266220331192
Epoch 2, avg running_loss: 0.039547961205244064
Epoch 2, avg running_loss: 0.04759741574525833
Epoch 2, avg running_loss: 0.043422047048807144
Epoch 2, avg running_loss: 0.04136276617646217
Epoch 2, avg running_loss: 0.04381192475557327
Epoch 2, avg running_loss: 0.047406043857336044
Epoch 2, avg running_loss: 0.04534817487001419
Epoch 2, avg running_loss: 0.03680245205760002
Validation for Epoch 2 starting:
Training loss for 2:7.672209739685059
Validation loss for 2:0.8373479843139648
  4%|▍         | 2/50 [02:45<1:06:03, 82.57s/it]
Training for Epoch 3 starting:
Epoch 3, avg running_loss: 0.04427206143736839
Epoch 3, avg running_loss: 0.04835767671465874
Epoch 3, avg running_loss: 0.0432693250477314
Epoch 3, avg running_loss: 0.04182000085711479
Epoch 3, avg running_loss: 0.04150713235139847
Epoch 3, avg running_loss: 0.03994521126151085
Epoch 3, avg running_loss: 0.04446455463767052
Epoch 3, avg running_loss: 0.03966424986720085
Epoch 3, avg running_loss: 0.04725406691431999
Epoch 3, avg running_loss: 0.03876597806811333
Epoch 3, avg running_loss: 0.03784433752298355
Epoch 3, avg running_loss: 0.040697213262319565
Epoch 3, avg running_loss: 0.04489374905824661
Epoch 3, avg running_loss: 0.045653004199266434
Epoch 3, avg running_loss: 0.038401562720537186
Epoch 3, avg running_loss: 0.04052184522151947
Epoch 3, avg running_loss: 0.04393672198057175
